zone_id,period_start,period_end,supplied_kl,billed_kl,connections,pipe_age_years,pressure_m
VIS-003,2026-08-01,2026-08-31,27134.5,12173.2,1986,21,23.0
VIS-004,2026-08-01,2026-08-31,26032.7,10542.6,1892,40,23.2
VIS-005,2026-08-01,2026-08-31,33558.3,19462.2,2413,25,8.7
VIS-006,2026-08-01,2026-08-31,9505.9,3327.1,644,44,19.2
VIS-007,2026-08-01,2026-08-31,31142.0,14526.1,2475,45,13.1
VIS-008,2026-08-01,2026-08-31,30038.2,15469.8,2057,31,9.3
VIS-009,2026-08-01,2026-08-31,13702.5,4795.9,999,32,11.4
VIS-010,2026-08-01,2026-08-31,19759.6,8436.9,1645,30,25.4
VIS-011,2026-08-01,2026-08-31,17297.3,6054.1,1182,44,20.7
VIS-012,2026-08-01,2026-08-31,26319.5,11091.4,2424,43,25.5
VIS-013,2026-08-01,2026-08-31,13291.3,4652.0,1119,38,17.2
VIS-014,2026-08-01,2026-08-31,14711.0,5533.7,1427,36,13.4
VIS-015,2026-08-01,2026-08-31,25195.2,10924.0,1771,39,19.0
VIS-016,2026-08-01,2026-08-31,9500.1,3325.0,644,13,11.0
VIS-017,2026-08-01,2026-08-31,19723.5,8415.7,1328,27,13.1
VIS-018,2026-08-01,2026-08-31,15664.4,6078.5,1404,38,17.3
VIS-019,2026-08-01,2026-08-31,22686.5,10107.9,1534,24,17.5
JOD-001,2026-08-01,2026-08-31,10311.8,3609.1,800,16,19.4
JOD-002,2026-08-01,2026-08-31,8529.1,2985.2,867,42,23.0
JOD-003,2026-08-01,2026-08-31,19501.8,9611.2,1862,29,17.1
JOD-004,2026-08-01,2026-08-31,27572.5,14686.9,2052,15,23.7
JOD-005,2026-08-01,2026-08-31,13495.5,6220.8,1388,15,9.9
JOD-006,2026-08-01,2026-08-31,35279.9,15965.3,2415,37,12.0
JOD-007,2026-08-01,2026-08-31,20670.4,9030.9,1530,30,24.2
JOD-008,2026-08-01,2026-08-31,13608.2,4837.5,1152,18,24.4
JOD-009,2026-08-01,2026-08-31,13041.1,4564.4,882,29,12.6
JOD-010,2026-08-01,2026-08-31,31313.6,14535.5,2427,31,25.6
JOD-011,2026-08-01,2026-08-31,24607.8,14060.3,1848,14,10.7
JOD-012,2026-08-01,2026-08-31,20473.8,8733.6,1671,30,17.3
JOD-013,2026-08-01,2026-08-31,15818.5,7489.7,1523,23,24.6
JOD-014,2026-08-01,2026-08-31,21788.9,12716.6,2174,9,21.9
JOD-015,2026-08-01,2026-08-31,10344.8,3620.7,906,18,23.4
JOD-016,2026-08-01,2026-08-31,18744.2,7134.2,1831,45,15.6
JOD-017,2026-08-01,2026-08-31,17666.9,6425.4,1288,31,19.3
JOD-018,2026-08-01,2026-08-31,8664.5,3032.6,712,22,22.2
JOD-019,2026-08-01,2026-08-31,18310.1,6443.5,1306,8,22.6
JOD-020,2026-08-01,2026-08-31,19012.4,9813.2,1609,16,12.2
JOD-021,2026-08-01,2026-08-31,17484.1,9237.4,1557,20,13.5
JOD-022,2026-08-01,2026-08-31,19538.8,9740.5,1654,23,22.7
JOD-023,2026-08-01,2026-08-31,11722.9,4103.0,952,32,9.6
JOD-024,2026-08-01,2026-08-31,17845.2,6245.8,1217,43,16.0
JOD-025,2026-08-01,2026-08-31,8118.7,2841.5,753,23,11.8
JOD-026,2026-08-01,2026-08-31,15857.0,5549.9,1124,30,24.5
JOD-027,2026-08-01,2026-08-31,27708.2,17044.0,2600,31,9.3
JOD-028,2026-08-01,2026-08-31,35724.7,22376.6,2574,21,9.0
JOD-029,2026-08-01,2026-08-31,11042.1,3864.7,773,9,13.4
JOD-030,2026-08-01,2026-08-31,17411.0,10196.1,1601,8,8.0
JOD-031,2026-08-01,2026-08-31,23175.1,9851.4,1955,42,21.3
JOD-032,2026-08-01,2026-08-31,26037.2,12698.4,2436,36,9.4
JOD-033,2026-08-01,2026-08-31,21767.2,9881.6,1856,41,13.0
JOD-034,2026-08-01,2026-08-31,13743.7,6432.5,1219,14,17.7
GWA-001,2026-08-01,2026-08-31,11663.8,4082.3,1088,32,12.4
GWA-002,2026-08-01,2026-08-31,17668.8,6184.1,1229,32,16.4
GWA-003,2026-08-01,2026-08-31,14368.2,5774.0,1136,16,17.8
GWA-004,2026-08-01,2026-08-31,25110.9,13887.8,2520,17,24.2
GWA-005,2026-08-01,2026-08-31,11035.3,3862.4,958,33,14.8
GWA-006,2026-08-01,2026-08-31,26867.4,16267.7,2485,24,15.9
GWA-007,2026-08-01,2026-08-31,15980.9,6191.6,1212,18,12.3
GWA-008,2026-08-01,2026-08-31,12295.8,4872.2,1264,15,21.3
GWA-009,2026-08-01,2026-08-31,20255.2,7944.9,1555,26,24.4
GWA-010,2026-08-01,2026-08-31,15955.1,5584.3,1349,41,22.4
GWA-011,2026-08-01,2026-08-31,21407.3,11489.6,2063,34,13.9
GWA-012,2026-08-01,2026-08-31,10222.6,3577.9,715,20,10.7
GWA-013,2026-08-01,2026-08-31,20784.3,8813.1,1657,27,25.8
GWA-014,2026-08-01,2026-08-31,20170.9,7163.0,1830,39,22.9
GWA-015,2026-08-01,2026-08-31,30686.8,15973.1,2405,33,15.3
GWA-016,2026-08-01,2026-08-31,14273.5,5199.0,1295,26,24.6
GWA-017,2026-08-01,2026-08-31,25309.5,13026.8,2123,30,11.6
GWA-018,2026-08-01,2026-08-31,23471.6,10053.4,2052,27,22.7
GWA-019,2026-08-01,2026-08-31,8686.2,3040.2,704,13,12.0
GWA-020,2026-08-01,2026-08-31,13349.5,6117.2,1342,8,21.6
GWA-021,2026-08-01,2026-08-31,13782.8,4824.0,953,26,20.6
GWA-022,2026-08-01,2026-08-31,14937.9,5827.0,1119,25,19.8
GWA-023,2026-08-01,2026-08-31,11901.3,4165.5,967,28,9.9
GWA-024,2026-08-01,2026-08-31,8799.8,3079.9,824,33,24.8
GWA-025,2026-08-01,2026-08-31,21729.8,11783.2,2236,18,21.5
GWA-026,2026-08-01,2026-08-31,36771.0,22293.7,2539,16,14.5
GWA-027,2026-08-01,2026-08-31,11992.4,4316.3,981,17,8.1
GWA-028,2026-08-01,2026-08-31,31244.6,20079.2,2140,7,15.7
GWA-029,2026-08-01,2026-08-31,20959.3,11169.4,2159,20,18.4
GWA-030,2026-08-01,2026-08-31,33616.7,16167.5,2444,19,20.7
GWA-031,2026-08-01,2026-08-31,29142.1,12597.8,2477,45,13.3
GWA-032,2026-08-01,2026-08-31,9977.8,3492.2,894,43,17.0
GWA-033,2026-08-01,2026-08-31,14456.2,5420.8,1001,16,25.3
GWA-034,2026-08-01,2026-08-31,20728.7,12173.9,2094,7,15.8
TEN-001,2026-08-01,2026-08-31,22351.3,8020.4,1614,44,14.7
TEN-002,2026-08-01,2026-08-31,11629.3,4070.3,826,16,23.8
TEN-003,2026-08-01,2026-08-31,19285.7,10804.5,1662,6,9.5
TEN-004,2026-08-01,2026-08-31,7335.2,2567.3,754,38,20.9
TEN-005,2026-08-01,2026-08-31,20937.8,11671.8,1665,6,8.6
TEN-006,2026-08-01,2026-08-31,8939.0,3128.6,799,27,18.5
TEN-007,2026-08-01,2026-08-31,21651.6,9363.2,1661,23,15.3
TEN-008,2026-08-01,2026-08-31,16134.4,5647.0,1326,19,22.5
TEN-009,2026-08-01,2026-08-31,8400.6,2940.2,612,17,12.9
TEN-010,2026-08-01,2026-08-31,16765.9,5892.5,1471,38,19.6
TEN-011,2026-08-01,2026-08-31,15820.5,8159.4,1469,10,12.0
TEN-012,2026-08-01,2026-08-31,23091.1,9289.1,1694,45,22.4
TEN-013,2026-08-01,2026-08-31,26905.5,13507.1,1894,35,20.4
TEN-014,2026-08-01,2026-08-31,9769.9,3419.5,691,9,14.8
TEN-015,2026-08-01,2026-08-31,26195.6,11845.7,1942,42,16.1
TEN-016,2026-08-01,2026-08-31,6529.2,2285.2,638,10,9.1
TEN-017,2026-08-01,2026-08-31,16526.3,5784.2,1177,44,12.2
TEN-018,2026-08-01,2026-08-31,9941.1,3519.9,1023,23,13.0
TEN-019,2026-08-01,2026-08-31,9475.8,3347.6,932,23,8.6
TEN-020,2026-08-01,2026-08-31,28019.7,18324.1,2454,10,15.6
TEN-021,2026-08-01,2026-08-31,22743.9,12283.1,1754,17,18.5
TEN-022,2026-08-01,2026-08-31,12079.7,4227.9,931,12,20.4
TEN-023,2026-08-01,2026-08-31,18755.0,7365.6,1965,35,24.6
TEN-024,2026-08-01,2026-08-31,33121.7,17977.7,2503,32,13.1
TEN-025,2026-08-01,2026-08-31,18246.4,6714.1,1359,41,10.6
TEN-026,2026-08-01,2026-08-31,22658.8,11327.5,1940,15,25.1
TEN-027,2026-08-01,2026-08-31,28179.0,11388.5,2254,45,25.8
TEN-028,2026-08-01,2026-08-31,9305.3,3256.9,906,38,17.4
TEN-029,2026-08-01,2026-08-31,23392.7,13237.6,1812,18,10.5
TEN-030,2026-08-01,2026-08-31,11319.2,4031.8,813,10,12.7
TEN-031,2026-08-01,2026-08-31,27220.6,18390.2,2559,6,12.7
TEN-032,2026-08-01,2026-08-31,10788.4,5284.0,764,23,12.1
TEN-033,2026-08-01,2026-08-31,35974.8,24450.5,2412,6,9.2
TEN-034,2026-08-01,2026-08-31,26220.5,13710.7,2171,29,14.7
HOW-001,2026-08-01,2026-08-31,31547.6,19410.2,2591,10,18.8
HOW-002,2026-08-01,2026-08-31,33295.8,13116.2,2519,39,25.2
HOW-003,2026-08-01,2026-08-31,12327.8,4314.7,892,31,25.8
HOW-004,2026-08-01,2026-08-31,12289.7,4301.4,1291,31,19.4
HOW-005,2026-08-01,2026-08-31,18238.2,7285.6,1265,26,10.8
HOW-006,2026-08-01,2026-08-31,23047.4,13026.8,1955,23,10.0
HOW-007,2026-08-01,2026-08-31,15895.7,5601.4,1097,17,21.2
HOW-008,2026-08-01,2026-08-31,15341.3,7507.8,1493,27,10.2
HOW-009,2026-08-01,2026-08-31,8908.5,3118.0,712,42,22.7
HOW-010,2026-08-01,2026-08-31,24316.6,12939.1,2331,17,24.9
HOW-011,2026-08-01,2026-08-31,23040.1,10977.1,2269,41,24.7
HOW-012,2026-08-01,2026-08-31,17170.1,7285.8,1487,29,15.4
HOW-013,2026-08-01,2026-08-31,20311.1,13747.8,1922,8,9.4
HOW-014,2026-08-01,2026-08-31,19727.3,7792.4,1623,37,13.4
HOW-015,2026-08-01,2026-08-31,22585.6,11796.7,2334,27,15.7
HOW-016,2026-08-01,2026-08-31,28817.8,17899.2,2584,8,25.6
HOW-017,2026-08-01,2026-08-31,24236.3,14870.6,2344,29,10.4
HOW-018,2026-08-01,2026-08-31,21414.3,8624.4,1585,34,22.3
HOW-019,2026-08-01,2026-08-31,15960.9,7627.7,1302,16,17.6
HOW-020,2026-08-01,2026-08-31,9334.0,3266.9,629,42,22.0
RAI-001,2026-08-01,2026-08-31,29426.2,17763.4,2573,21,10.3
RAI-002,2026-08-01,2026-08-31,27970.7,14855.8,2362,40,8.9
RAI-003,2026-08-01,2026-08-31,21031.7,10892.9,2188,31,19.9
RAI-004,2026-08-01,2026-08-31,12859.3,4500.8,998,37,24.1
RAI-005,2026-08-01,2026-08-31,10887.0,3810.4,847,8,17.7
RAI-006,2026-08-01,2026-08-31,29137.2,15504.7,2107,21,20.5
RAI-007,2026-08-01,2026-08-31,9865.8,3453.0,741,41,13.6
RAI-008,2026-08-01,2026-08-31,18267.8,9691.3,1592,11,8.8
RAI-009,2026-08-01,2026-08-31,8536.8,2987.9,753,8,17.1
RAI-010,2026-08-01,2026-08-31,24455.9,15176.8,1819,10,14.7
RAI-011,2026-08-01,2026-08-31,17136.7,6114.8,1423,33,20.2
RAI-012,2026-08-01,2026-08-31,14870.0,5204.5,1002,45,19.6
RAI-013,2026-08-01,2026-08-31,16312.6,6263.4,1112,9,25.1
RAI-014,2026-08-01,2026-08-31,14434.3,6926.9,1457,9,24.5
RAI-015,2026-08-01,2026-08-31,17076.2,6144.1,1587,35,22.8
RAI-016,2026-08-01,2026-08-31,13364.9,6268.2,1002,31,11.6
RAI-017,2026-08-01,2026-08-31,14287.7,6148.0,960,15,13.9
RAI-018,2026-08-01,2026-08-31,27048.4,14135.0,2516,25,17.4
RAI-019,2026-08-01,2026-08-31,9563.8,3347.3,750,37,8.2
RAI-020,2026-08-01,2026-08-31,14867.8,5897.7,1311,15,21.5
RAI-021,2026-08-01,2026-08-31,17428.3,8918.5,1813,19,15.6
RAI-022,2026-08-01,2026-08-31,16039.6,6681.8,1489,25,22.3
RAI-023,2026-08-01,2026-08-31,10205.5,3571.9,886,30,25.6
RAI-024,2026-08-01,2026-08-31,26145.6,15432.7,1955,11,17.9
RAI-025,2026-08-01,2026-08-31,12862.7,4501.9,1040,26,19.4
RAI-026,2026-08-01,2026-08-31,6063.1,2122.1,634,43,26.0
RAI-027,2026-08-01,2026-08-31,32320.2,20169.4,2432,21,10.4
RAI-028,2026-08-01,2026-08-31,13967.7,5867.7,1221,20,20.2
RAI-029,2026-08-01,2026-08-31,14582.8,5104.0,1158,43,20.5
RAI-030,2026-08-01,2026-08-31,16972.5,7215.6,1228,13,17.1
RAI-031,2026-08-01,2026-08-31,27645.2,14590.7,2253,35,8.1
RAI-032,2026-08-01,2026-08-31,10738.9,3758.6,997,35,11.2
RAI-033,2026-08-01,2026-08-31,11817.2,4685.5,1009,21,10.9
RAI-034,2026-08-01,2026-08-31,22303.0,9369.2,1517,35,18.5
TIR2-001,2026-08-01,2026-08-31,17173.4,8314.7,1519,16,19.1
TIR2-002,2026-08-01,2026-08-31,30751.6,19484.2,2129,6,15.6
TIR2-003,2026-08-01,2026-08-31,14697.2,6790.9,1248,24,19.6
TIR2-004,2026-08-01,2026-08-31,21471.4,11626.9,1501,14,8.2
TIR2-005,2026-08-01,2026-08-31,15617.8,5466.2,1075,45,11.8
TIR2-006,2026-08-01,2026-08-31,11733.4,4106.7,1099,37,18.1
TIR2-007,2026-08-01,2026-08-31,22952.4,12862.0,1695,7,19.8
TIR2-008,2026-08-01,2026-08-31,17799.4,9073.7,1626,17,8.5
TIR2-009,2026-08-01,2026-08-31,11048.2,3874.0,1136,33,12.3
TIR2-010,2026-08-01,2026-08-31,20830.6,7941.5,1692,37,25.7
TIR2-011,2026-08-01,2026-08-31,19218.6,9368.4,1715,27,19.7
TIR2-012,2026-08-01,2026-08-31,22250.8,12115.3,2132,18,22.0
TIR2-013,2026-08-01,2026-08-31,30412.4,13900.4,2072,27,25.0
TIR2-014,2026-08-01,2026-08-31,18780.6,8118.6,1266,25,12.8
TIR2-015,2026-08-01,2026-08-31,14540.2,5089.1,993,38,10.3
TIR2-016,2026-08-01,2026-08-31,28285.7,12538.6,2013,32,19.0
TIR2-017,2026-08-01,2026-08-31,17262.7,7762.5,1354,16,12.6
TIR2-018,2026-08-01,2026-08-31,18744.7,7899.0,1585,20,25.4
TIR2-019,2026-08-01,2026-08-31,9866.5,3453.3,916,44,16.2
TIR2-020,2026-08-01,2026-08-31,27461.0,12457.2,2218,44,18.4
TIR2-021,2026-08-01,2026-08-31,37128.4,22323.1,2579,11,13.4
TIR2-022,2026-08-01,2026-08-31,29368.4,17370.2,2036,12,20.4
TIR2-023,2026-08-01,2026-08-31,31935.5,21497.2,2248,9,9.8
TIR2-024,2026-08-01,2026-08-31,25510.0,14240.7,1804,23,15.2
TIR2-025,2026-08-01,2026-08-31,15930.4,6487.2,1385,40,10.6
TIR2-026,2026-08-01,2026-08-31,21561.3,9999.9,2166,32,11.8
TIR2-027,2026-08-01,2026-08-31,21663.1,10419.3,1678,12,23.4
TIR2-028,2026-08-01,2026-08-31,13131.8,4596.1,903,32,14.4
TIR2-029,2026-08-01,2026-08-31,27531.3,11916.2,1855,30,19.7
TIR2-030,2026-08-01,2026-08-31,35800.6,20236.4,2401,11,21.7
TIR2-031,2026-08-01,2026-08-31,15957.7,7204.5,1290,13,13.9
TIR2-032,2026-08-01,2026-08-31,22447.5,9976.0,1586,28,21.2
TIR2-033,2026-08-01,2026-08-31,24987.7,12236.4,2036,9,8.4
TIR2-034,2026-08-01,2026-08-31,15964.0,6841.4,1273,9,18.6
KOT-001,2026-08-01,2026-08-31,15743.8,5510.3,1051,21,11.1
KOT-002,2026-08-01,2026-08-31,23050.5,11934.8,2024,21,17.4
KOT-003,2026-08-01,2026-08-31,19356.6,8800.5,1866,34,16.7
KOT-004,2026-08-01,2026-08-31,18155.9,8796.4,1904,13,25.3
KOT-005,2026-08-01,2026-08-31,33901.1,15233.7,2407,37,24.9
KOT-006,2026-08-01,2026-08-31,19215.4,10523.0,1663,10,16.2
KOT-007,2026-08-01,2026-08-31,18736.7,9499.6,1732,8,25.0
KOT-008,2026-08-01,2026-08-31,15521.2,6551.4,1359,32,10.6
KOT-009,2026-08-01,2026-08-31,23811.2,12650.0,1881,10,18.1
KOT-010,2026-08-01,2026-08-31,20020.0,10243.8,1478,29,11.9
KOT-011,2026-08-01,2026-08-31,10538.7,3688.5,704,15,22.0
KOT-012,2026-08-01,2026-08-31,11679.1,5175.2,1229,19,11.5
KOT-013,2026-08-01,2026-08-31,9547.7,3341.7,794,39,15.0
KOT-014,2026-08-01,2026-08-31,17391.1,8004.7,1699,21,19.0
KOT-015,2026-08-01,2026-08-31,14508.7,6300.6,1430,38,11.5
KOT-016,2026-08-01,2026-08-31,15224.7,5328.6,1094,45,13.0
KOT-017,2026-08-01,2026-08-31,13357.5,6462.8,1126,16,10.7
KOT-018,2026-08-01,2026-08-31,27064.6,15752.6,2367,15,20.6
KOT-019,2026-08-01,2026-08-31,31158.9,16041.4,2485,20,22.9
KOT-020,2026-08-01,2026-08-31,12967.1,6409.8,1272,18,15.5
KOT-021,2026-08-01,2026-08-31,15609.1,8074.5,1377,16,16.2
KOT-022,2026-08-01,2026-08-31,37017.6,17847.9,2504,31,21.0
KOT-023,2026-08-01,2026-08-31,8462.1,2961.7,699,9,10.2
KOT-024,2026-08-01,2026-08-31,12926.9,6316.0,1257,13,12.2
KOT-025,2026-08-01,2026-08-31,28495.1,16007.4,2116,17,25.6
KOT-026,2026-08-01,2026-08-31,27723.9,15268.3,2508,15,24.8
KOT-027,2026-08-01,2026-08-31,12004.2,4201.5,1236,42,18.1
KOT-028,2026-08-01,2026-08-31,29801.5,16525.0,2124,32,14.3
KOT-029,2026-08-01,2026-08-31,6612.2,2314.3,669,16,15.7
KOT-030,2026-08-01,2026-08-31,20512.3,8577.3,1392,16,23.0
KOT-031,2026-08-01,2026-08-31,9035.6,3162.5,909,34,14.4
KOT-032,2026-08-01,2026-08-31,23502.4,12723.8,2091,35,12.1
KOT-033,2026-08-01,2026-08-31,30695.4,13863.8,2533,41,15.9
SHI-001,2026-08-01,2026-08-31,14561.1,6559.6,1317,14,16.3
SHI-002,2026-08-01,2026-08-31,15229.7,6126.0,1521,29,21.1
SHI-003,2026-08-01,2026-08-31,25743.5,15042.1,2465,19,17.1
SHI-004,2026-08-01,2026-08-31,17907.2,11022.2,1596,6,10.7
SHI-005,2026-08-01,2026-08-31,16290.7,7737.5,1299,9,24.2
SHI-006,2026-08-01,2026-08-31,27947.0,13002.0,2494,41,20.6
SHI-007,2026-08-01,2026-08-31,17738.4,9572.5,1587,11,9.3
SHI-008,2026-08-01,2026-08-31,14445.8,7035.0,1013,8,13.5
SHI-009,2026-08-01,2026-08-31,23703.5,13136.3,2029,25,11.7
SHI-010,2026-08-01,2026-08-31,23393.6,10628.0,1663,16,23.1
SHI-011,2026-08-01,2026-08-31,35184.1,22362.9,2351,9,11.1
SHI-012,2026-08-01,2026-08-31,29410.4,16633.0,2337,13,24.2
SHI-013,2026-08-01,2026-08-31,21439.6,8590.0,1684,42,14.9
SHI-014,2026-08-01,2026-08-31,14855.5,8192.8,1474,14,18.0
SHI-015,2026-08-01,2026-08-31,11617.2,4066.0,785,35,20.6
SHI-016,2026-08-01,2026-08-31,25367.0,13036.6,2565,37,13.1
SHI-017,2026-08-01,2026-08-31,15380.3,5585.1,1427,39,24.2
SHO-001,2026-08-01,2026-08-31,28081.0,15860.4,2431,19,13.0
SHO-002,2026-08-01,2026-08-31,16790.9,8251.1,1767,11,25.9
SHO-003,2026-08-01,2026-08-31,32233.7,19080.2,2559,20,9.7
SHO-004,2026-08-01,2026-08-31,21105.6,11809.1,1710,9,11.2
SHO-005,2026-08-01,2026-08-31,25069.0,14406.5,2403,27,8.8
SHO-006,2026-08-01,2026-08-31,18892.6,9362.6,1585,16,11.3
SHO-007,2026-08-01,2026-08-31,25262.8,9449.8,2102,43,18.8
SHO-008,2026-08-01,2026-08-31,8513.8,2979.8,795,22,15.3
SHO-009,2026-08-01,2026-08-31,29440.6,13470.5,2012,20,23.3
SHO-010,2026-08-01,2026-08-31,16716.2,6541.3,1575,38,18.0
SHO-011,2026-08-01,2026-08-31,17480.6,8453.2,1511,27,8.1
SHO-012,2026-08-01,2026-08-31,8509.7,4085.0,814,8,24.6
SHO-013,2026-08-01,2026-08-31,32697.4,15476.7,2585,44,18.0
SHO-014,2026-08-01,2026-08-31,10634.3,3722.0,912,39,19.0
SHO-015,2026-08-01,2026-08-31,11097.5,4191.8,1022,32,11.3
SHO-016,2026-08-01,2026-08-31,29134.4,16174.1,2194,20,9.8
SHO-017,2026-08-01,2026-08-31,27787.6,14867.2,2556,19,19.8
SHO-018,2026-08-01,2026-08-31,17743.7,7860.3,1457,18,21.4
SHO-019,2026-08-01,2026-08-31,28874.6,13872.8,1973,7,25.5
SHO-020,2026-08-01,2026-08-31,21668.4,13010.7,2142,10,25.1
SHO-021,2026-08-01,2026-08-31,30701.8,14861.5,2052,45,9.2
SHO-022,2026-08-01,2026-08-31,11639.6,4073.9,866,32,16.0
SHO-023,2026-08-01,2026-08-31,15177.8,7017.7,1435,20,17.5
SHO-024,2026-08-01,2026-08-31,24056.3,13364.2,1694,11,15.5
SHO-025,2026-08-01,2026-08-31,12394.6,6429.6,1050,44,13.1
SHO-026,2026-08-01,2026-08-31,21713.6,11378.4,1920,23,14.8
SHO-027,2026-08-01,2026-08-31,27665.5,14385.2,2166,27,12.9
SHO-028,2026-08-01,2026-08-31,22626.4,12634.9,2106,7,22.8
SHO-029,2026-08-01,2026-08-31,28588.2,17940.5,2564,11,22.3
SHO-030,2026-08-01,2026-08-31,25736.2,12427.7,2182,41,13.2
SHO-031,2026-08-01,2026-08-31,9332.4,3266.3,660,11,19.3
SHO-032,2026-08-01,2026-08-31,11869.9,4154.5,841,45,15.9
SHO-033,2026-08-01,2026-08-31,22790.7,8456.7,1738,42,15.6
CHA-001,2026-08-01,2026-08-31,26704.6,14754.5,1894,24,12.3
CHA-002,2026-08-01,2026-08-31,23568.2,13202.7,1674,11,19.2
CHA-003,2026-08-01,2026-08-31,31480.8,19701.8,2419,19,8.1
CHA-004,2026-08-01,2026-08-31,15118.1,7730.0,1325,9,12.0
CHA-005,2026-08-01,2026-08-31,11417.2,5683.9,1100,8,10.2
CHA-006,2026-08-01,2026-08-31,16232.5,7374.7,1281,19,15.7
CHA-007,2026-08-01,2026-08-31,12149.8,4330.0,1183,27,14.4
CHA-008,2026-08-01,2026-08-31,13226.0,5811.0,1117,8,21.4
CHA-009,2026-08-01,2026-08-31,5855.9,2049.6,606,24,20.5
CHA-010,2026-08-01,2026-08-31,27966.7,18917.9,2426,8,9.4
CHA-011,2026-08-01,2026-08-31,19682.9,8145.9,1605,40,15.9
CHA-012,2026-08-01,2026-08-31,18386.7,9512.1,1788,18,19.5
CHA-013,2026-08-01,2026-08-31,15570.5,7375.8,1607,19,22.1
CHA-014,2026-08-01,2026-08-31,35704.9,19751.2,2401,38,10.1
CHA-015,2026-08-01,2026-08-31,8672.5,3035.4,647,39,24.3
CHA-016,2026-08-01,2026-08-31,21470.9,12251.7,1991,11,11.7
CHA-017,2026-08-01,2026-08-31,27246.2,11593.0,2301,43,21.7
CHA-018,2026-08-01,2026-08-31,10134.9,3547.2,690,27,11.0
CHA-019,2026-08-01,2026-08-31,28080.1,13742.4,1970,31,21.7
CHA-020,2026-08-01,2026-08-31,30845.1,17030.2,2318,18,26.0
CHA-021,2026-08-01,2026-08-31,17375.7,8792.1,1215,6,22.0
CHA-022,2026-08-01,2026-08-31,23692.6,9781.1,2140,41,11.6
CHA-023,2026-08-01,2026-08-31,35480.8,17202.9,2570,34,24.1
TIR3-001,2026-08-01,2026-08-31,13334.6,4667.1,1059,34,14.0
TIR3-002,2026-08-01,2026-08-31,18650.0,8391.3,1562,25,12.1
TIR3-003,2026-08-01,2026-08-31,7604.0,2661.4,670,34,20.3
TIR3-004,2026-08-01,2026-08-31,17665.6,8273.4,1429,16,9.5
TIR3-005,2026-08-01,2026-08-31,15083.9,5279.4,1302,44,21.1
TIR3-006,2026-08-01,2026-08-31,27584.1,12568.3,2396,40,18.0
TIR3-007,2026-08-01,2026-08-31,18345.3,9966.5,1876,17,24.7
TIR3-008,2026-08-01,2026-08-31,6728.0,2354.8,690,41,15.9
TIR3-009,2026-08-01,2026-08-31,19097.5,10847.1,1945,19,14.5
TIR3-010,2026-08-01,2026-08-31,19434.5,10744.6,1643,8,23.9
TIR3-011,2026-08-01,2026-08-31,28421.1,14384.3,2468,13,25.3
TIR3-012,2026-08-01,2026-08-31,11255.9,3939.6,994,19,23.3
TIR3-013,2026-08-01,2026-08-31,10022.6,3507.9,677,13,11.1
TIR3-014,2026-08-01,2026-08-31,16817.8,5886.2,1177,42,16.8
TIR3-015,2026-08-01,2026-08-31,15657.6,8390.3,1504,38,10.0
TIR3-016,2026-08-01,2026-08-31,24752.8,14155.6,1745,18,9.2
TIR3-017,2026-08-01,2026-08-31,22030.9,10362.5,2031,37,15.1
TIR3-018,2026-08-01,2026-08-31,20158.8,8124.9,1902,40,25.6
TIR3-019,2026-08-01,2026-08-31,11771.0,4119.8,1212,28,17.9
TIR3-020,2026-08-01,2026-08-31,27426.5,13101.0,2241,39,10.5
TIR3-021,2026-08-01,2026-08-31,24474.2,12333.6,2513,28,19.4
TIR3-022,2026-08-01,2026-08-31,24158.1,10006.1,2036,44,12.8
TIR3-023,2026-08-01,2026-08-31,22385.0,12292.0,2338,32,23.3
TIR3-024,2026-08-01,2026-08-31,24550.9,13153.6,1664,17,13.1
TIR3-025,2026-08-01,2026-08-31,18012.4,6671.4,1536,34,25.4
TIR3-026,2026-08-01,2026-08-31,26329.5,12465.3,1912,36,16.8
TIR3-027,2026-08-01,2026-08-31,15372.3,5380.3,1109,41,18.0
TIR3-028,2026-08-01,2026-08-31,17718.7,9613.9,1401,39,17.8
TIR3-029,2026-08-01,2026-08-31,6196.5,2168.8,603,42,11.6
TIR3-030,2026-08-01,2026-08-31,9866.3,3496.4,839,17,17.2
TIR3-031,2026-08-01,2026-08-31,8137.4,2848.1,635,45,15.1
TIR3-032,2026-08-01,2026-08-31,16728.3,8700.9,1560,17,19.8
GUW-001,2026-08-01,2026-08-31,10206.8,3572.4,925,7,16.3
GUW-002,2026-08-01,2026-08-31,9922.6,3472.9,783,10,23.6
GUW-003,2026-08-01,2026-08-31,15442.1,6214.5,1586,40,12.0
GUW-004,2026-08-01,2026-08-31,34989.5,18446.6,2555,21,17.0
GUW-005,2026-08-01,2026-08-31,16408.9,5899.2,1227,41,8.6
GUW-006,2026-08-01,2026-08-31,19581.1,7726.3,1481,29,20.3
GUW-007,2026-08-01,2026-08-31,13433.3,6720.2,1265,9,11.4
GUW-008,2026-08-01,2026-08-31,22949.6,13013.0,2215,19,16.8
GUW-009,2026-08-01,2026-08-31,13814.7,7405.8,1313,30,8.1
GUW-010,2026-08-01,2026-08-31,10867.8,3803.7,865,18,23.5
GUW-011,2026-08-01,2026-08-31,15674.0,6503.2,1083,29,11.2
GUW-012,2026-08-01,2026-08-31,15135.2,7504.2,1367,14,20.9
